age,income,tenure_months,transactions_last_30d,amount_last_30d,days_since_last_purchase,is_active_app_user,support_tickets_last_90d,discount_rate_mean,segment_code,target_purchase_next_30d
61,61571.55348696399,104,1,57.72903691417559,65,0,0,0.09077016379465366,2,0
34,15000.0,74,1,46.079590615536496,75,0,0,0.16198417851089605,0,0
41,64660.524317857926,23,2,87.46157608695178,30,1,1,0.14265846925452053,3,1
62,29498.04301108236,38,1,46.47853129945075,125,1,0,0.1777538059928294,0,0
36,60872.446427719464,24,1,41.863381977934935,78,1,0,0.22294271965102788,0,0
31,20049.48476269576,97,3,84.96080111019864,77,0,0,0.12443009604882793,2,0
65,27877.221958858972,102,4,150.1620514226466,64,1,1,0.28013947037398884,4,1
68,59280.77625330852,69,1,5.0,117,0,0,0.11299346487867218,1,1
34,68236.54281729425,45,0,0.0,75,0,0,0.002477068168291252,0,0
33,49862.880591942216,93,2,144.05955657676589,99,1,1,0.1681211093603833,1,0
29,85930.1665115843,98,0,0.0,71,1,0,0.07196357228872463,1,1
19,34661.06147094145,61,2,70.41153906810901,95,0,1,0.009589903649393949,3,0
46,34469.48556610309,93,3,228.33782581214825,128,0,0,0.2681411934935332,2,0
31,45466.75420809667,73,5,128.81695445733905,62,0,0,0.2886001158016535,1,0
62,44752.88496641004,110,3,102.45902702660523,46,0,0,0.23316190944413934,3,0
26,54252.232618492,44,5,25.0,140,0,0,0.15941336780047574,3,0
51,38857.1712635348,22,2,10.0,110,1,0,0.2930274943281136,3,0
44,58512.65826727651,42,3,30.03014770238136,22,0,1,0.20639539642277496,2,0
49,58154.13532598156,25,3,117.25185599168401,54,0,0,0.05564688824091829,3,0
23,74200.7165721449,86,1,25.605194712007236,15,1,0,0.14374966484757903,1,0
42,42643.34503232367,20,2,78.71627075474758,151,0,0,0.08614632705622238,2,0
50,55054.56388814287,46,0,0.0,163,0,1,0.19809760585001698,2,0
35,59087.631229730956,1,1,26.18201775100428,96,1,0,0.2526571971655029,2,0
63,49891.55849382079,49,2,136.82477333138516,90,0,0,0.28542649963865946,2,0
45,46825.00413666689,84,3,134.1399143120755,179,1,0,0.06945097559539225,1,0
36,19043.594040061846,36,5,375.449933854449,30,1,0,0.2960929735833536,0,0
19,51250.901952737884,102,3,236.68362563531713,56,0,0,0.13886609666189467,3,0
26,58932.47821807985,95,4,237.43139132128462,84,1,1,0.039011077411248915,1,1
42,49132.76054985738,11,1,27.155909405389817,51,1,0,0.07091343974858158,3,0
38,38265.873785702875,99,4,237.83331510738054,32,1,0,0.018830340625576703,1,0
63,24811.773638157734,53,1,19.662525446999197,40,1,0,0.17416470324467684,2,0
58,56795.868998592545,19,1,79.40245289999879,65,1,3,0.28029802241020685,4,0
26,50496.95417050716,87,1,41.847539633688626,134,1,1,0.20697977870158998,1,0
48,70849.26830404143,82,0,0.0,119,0,0,0.14572628848053423,2,0
41,28259.044394974582,20,3,72.0825995821715,29,0,0,0.06208868848273523,2,0
23,42945.371012508724,30,2,93.25564178068848,70,1,0,0.1854103507874851,4,0
52,30180.396813039297,56,2,80.78506932697378,69,0,0,0.14783071116804342,0,0
45,65379.785733817014,30,1,57.286202159994275,149,1,1,0.22753149526758282,4,0
22,68585.54888906587,66,3,51.6900577907076,37,0,0,0.12396675840785346,1,1
42,78838.75355828284,23,1,17.13574927120325,160,0,0,0.10676018446232574,0,0
56,57821.36925594225,90,2,54.11146586569008,172,0,0,0.1898587296008116,2,0
35,61839.03826834964,27,3,226.48201587836877,173,1,0,0.011096709104741642,4,0
36,56541.25636051501,9,4,192.48033567826394,176,1,0,0.13702155346775655,2,0
23,58596.58658680972,48,3,74.80456022139708,149,1,0,0.03450349817287783,3,0
28,50736.148338075705,28,1,5.0,5,0,0,0.28629128270431226,4,0
69,59282.4191536019,35,0,0.0,31,1,1,0.06332507630044135,0,1
50,82099.89576241688,49,1,40.57547336358503,127,1,0,0.027446923327315218,2,0
27,53280.19091713156,25,3,35.680602299758036,107,0,0,0.07331145276680724,1,0
43,50360.10166098184,12,2,93.39362628545402,140,1,1,0.12333181426099793,2,0
28,52971.120445357796,75,3,35.757516454100454,173,1,0,0.1602891884479046,4,0
41,47763.62181481648,78,1,44.90158048682517,123,1,0,0.0556857816190201,1,0
25,53696.33231799016,95,2,115.1629517996884,119,0,0,0.2585805925016846,1,0
50,47255.03116693466,63,2,40.96478451904308,137,0,0,0.2356348943982551,1,0
47,67159.741329287,52,2,109.68530990798071,15,0,0,0.023817816268500745,2,0
50,65660.89956183173,16,4,113.87558452889049,161,0,1,0.27720536229664244,1,0
41,82489.02408581,1,1,5.0,137,1,0,0.12811816975641138,0,0
32,49646.900147631546,9,3,110.0587015379678,99,1,0,0.15732102176836463,0,0
30,54329.55752291017,72,0,0.0,132,0,0,0.053847873949916615,1,0
29,53704.596367758575,57,3,62.93635614919245,84,0,0,0.2345004196594153,1,0
40,52993.89453848299,99,3,52.23766497152414,177,1,1,0.003028945619447265,4,0
41,66949.90327659616,109,3,142.01584498187628,89,1,0,0.1600275767618514,4,0
53,25625.23540418304,74,5,213.5484181383602,6,0,0,0.017147353939393217,1,0
20,56910.63069357226,25,1,23.880032308896787,178,0,0,0.11756188716644632,0,0
32,79936.5392877557,101,0,0.0,81,0,0,0.010330750154175072,0,0
62,70444.19094757755,101,2,96.4839266495494,60,1,1,0.1866795263902247,1,0
65,68728.50185876308,2,4,119.75884456156038,63,1,0,0.25640593350690866,2,0
66,62630.9150159696,92,3,322.5494880861162,178,1,0,0.26168663021989713,4,0
33,41063.27881811699,27,1,45.48816180563959,70,1,0,0.254916866655705,0,0
25,38752.35830315174,31,1,66.53638316734231,88,0,0,0.05854051259159808,1,0
28,38869.55486658324,78,3,134.83049775185532,76,1,1,0.13009539799236017,4,1
24,32923.17826977757,53,1,28.05002981460108,53,0,0,0.2251627410437623,2,0
67,64199.128735036815,45,1,33.463841625298386,145,1,0,0.21249665508528975,0,0
63,72025.44879080022,51,2,54.71667144805072,132,0,0,0.27028676779497235,4,0
60,56516.4000823291,24,2,132.6817999784214,122,0,0,0.05205004331803918,1,0
55,62071.77956416369,27,0,0.0,169,0,0,0.019786859121286637,4,0
35,54402.03268575148,109,2,101.18350102504144,169,0,0,0.25994659950655585,2,0
42,58531.391325489516,105,2,80.81898752342127,96,1,0,0.28858598389904583,4,0
61,18244.25289880288,49,5,177.83853315695177,32,1,0,0.02378720527314121,0,0
60,54720.15327932596,111,2,82.35586963965196,19,0,1,0.007928749098027321,1,0
44,43616.902297328495,101,2,73.07932454944142,30,0,1,0.054634566641204294,2,0
61,49397.59778546274,115,2,108.75060732038199,171,1,4,0.05214545198297593,2,0
36,53386.47068759111,115,2,41.36363125315889,130,0,0,0.2263831618861061,4,0
39,39265.98754927472,83,1,52.38532347032543,147,1,1,0.0057148757219977475,1,0
61,33865.85174039868,4,2,47.090217520898435,91,1,0,0.1842336875445221,4,1
37,38810.74476749779,99,2,44.10602580947908,117,0,0,0.12011539408589697,2,0
57,28274.982384182145,113,2,73.25022451397192,90,0,0,0.09771133482348074,4,0
41,32671.897033876106,119,2,82.25772970264937,166,1,0,0.018677967000147278,0,0
33,34731.63024542667,86,2,67.55653541518345,79,0,0,0.15337278046968214,2,0
29,28473.748171253235,119,1,30.7801354815568,14,0,0,0.2085299534375362,1,0
49,57931.63192637201,93,4,344.52332578510664,142,1,0,0.0555084455653691,2,0
42,36492.55098427596,34,2,79.33507028106602,72,1,0,0.23827805531147334,2,0
37,22052.377885657697,23,2,91.75185891256871,116,0,1,0.022074264148778878,0,0
56,43981.20437922762,70,5,332.94173378462625,78,0,0,0.14896105522369507,1,0
18,33301.66113552734,22,0,0.0,36,0,0,0.0043594568858054345,1,0
22,71886.23980963885,80,2,72.58106366650568,167,0,0,0.1490045256460875,4,0
68,51993.71583480234,57,1,31.475397991853004,166,1,0,0.006064326110401075,2,0
52,27942.801997456194,65,3,170.05907593181638,166,1,0,0.03847173584022412,0,0
46,58530.45217616487,19,5,221.73504470149365,98,1,0,0.259173381900949,2,0
18,51274.63564800035,39,3,128.6093735820475,164,1,0,0.25960616512186374,3,0
49,46420.863145618256,86,3,125.98250109584382,122,0,0,0.21035383354760814,1,0
40,73619.28901536364,81,0,0.0,98,0,0,0.1437328866475275,3,0
49,35367.18687491257,108,4,195.95548612926612,85,0,1,0.05333705082938883,3,0
20,65527.19234155144,97,3,82.47018178352904,121,0,0,0.1292416287514584,0,0
46,43857.172969823834,114,1,41.65201957316199,91,1,0,0.05233327158576676,0,0
48,49724.6530506645,27,0,0.0,20,1,0,0.14853927213198084,0,0
33,38752.60689412206,37,1,74.40742892557418,109,1,0,0.17249966155124571,1,0
20,39708.879724496706,62,3,174.54846322444945,169,1,0,0.030694727874626446,2,0
68,43459.40722650734,62,1,23.9470747056762,69,0,1,0.06006605142465542,0,0
54,21488.531020598086,59,2,127.6901490144758,114,1,1,0.09152426028276198,3,0
50,55199.73781788848,23,2,82.27811258412522,64,0,0,0.29709162589993904,4,0
57,51723.408524578444,29,1,60.187700385907576,168,0,2,0.2905873441545674,0,1
52,27534.397383347,41,3,241.28428516698455,130,1,1,0.016415948577879137,1,0
24,59899.29528032061,112,3,220.25102393504514,42,1,0,0.18950374984690385,1,0
41,71855.95270414074,33,3,91.44109403828114,62,1,0,0.28552282364570325,3,1
64,40032.21647769287,68,3,160.56009587248099,23,0,1,0.14298385230968355,1,0
32,38228.44894085104,62,3,79.772232925747,140,0,1,0.12435953773394243,0,1
68,66701.19044203596,48,2,10.0,151,1,1,0.2583426690782952,2,0
21,56048.77196669079,32,2,112.0587846739375,106,1,0,0.02631214331109777,2,0
35,47961.144027278155,62,2,119.33512211290676,3,0,0,0.08896432937230898,3,0
36,62218.43209276268,3,1,26.838086960064324,7,1,0,0.24718233676930085,0,1
50,54111.65516051959,112,1,24.608147873254968,139,0,1,0.256904052521798,1,0
27,71427.50749707234,32,3,64.32300689772192,42,0,0,0.21302995175953876,3,0
29,49748.68398950398,94,1,7.953223240510432,117,0,0,0.031663434898807165,1,0
52,56397.08378849289,17,0,0.0,90,0,0,0.12011129383454006,0,0
32,66470.92213618904,95,2,114.33809923373715,167,1,0,0.03168164929740925,2,0
63,15000.0,5,2,10.0,169,0,0,0.2687660354973986,1,0
63,67013.72111690337,49,1,59.57610478326893,56,1,0,0.239615364406003,0,0
33,42423.41310901082,57,0,0.0,61,1,0,0.09075657872967365,4,1
47,57499.21249660203,114,3,68.13326938622961,30,0,0,0.26752017602615735,1,0
35,74961.90394298016,77,0,0.0,69,0,1,0.20297739988343944,3,0
35,45411.51525691462,77,1,8.468413817742189,135,0,0,0.17708422643146082,4,0
52,43167.226625827,108,1,41.605536022269305,80,1,1,0.17420442115287216,1,1
33,49178.855270235224,105,2,125.41233856449134,144,1,0,0.039759064582031635,0,0
25,28215.64505336213,25,1,42.79313553472978,147,0,0,0.15743013148529386,1,0
31,82986.85708017412,48,3,210.17587755576045,118,0,0,0.17626699656710654,4,0
66,49362.25113821947,10,1,66.7644948419214,72,0,0,0.09999536962254395,4,0
31,74683.85700398637,90,1,32.09176441337136,151,1,0,0.2677646523613509,2,1
36,45001.88760928238,87,5,166.54714740480327,101,1,1,0.1256847642321468,4,1
50,50510.083821234446,6,1,34.7189306250847,32,0,1,0.06953042868143912,3,0
23,64163.96244948261,62,1,48.92643741021098,167,1,0,0.24557359930837294,0,0
31,33466.78097312969,103,3,109.51358784907697,91,0,0,0.025114403396999763,4,0
27,48461.74672449965,109,1,37.21996778369934,12,1,0,0.07936852717459598,1,0
66,63602.03515680192,41,0,0.0,21,0,0,0.16067451496310337,3,0
66,46804.49070217755,56,3,65.04963936102948,64,1,0,0.26776585331202174,0,0
57,42753.888924796345,38,0,0.0,13,1,1,0.08610153580165143,3,0
30,66728.42130363864,104,2,10.0,83,1,0,0.07111111696444483,2,1
50,71016.73243288834,35,3,39.83418579209049,177,1,0,0.18843424013775523,4,0
52,73401.99860838387,8,4,84.28024750432567,78,1,0,0.2974923685238743,2,0
63,39875.13035017865,97,0,0.0,137,1,1,0.09136144739428621,3,0
26,41310.25999506826,119,0,0.0,106,0,0,0.19554014430066743,1,0
56,42926.300139036655,19,1,32.38407804105482,129,0,1,0.2450179272370239,1,0
28,60777.80877971355,50,1,84.44599635623945,11,1,1,0.10374289779052023,3,0
47,32048.032866469268,91,0,0.0,17,0,0,0.22367782414774587,4,0
63,32894.955431673756,104,1,51.78786079660776,126,0,1,0.19590002505425114,3,0
21,39284.92846975294,5,2,90.3246441180916,148,0,0,0.21821291256738734,2,0
25,35926.661941725826,5,4,249.21855544561862,27,1,0,0.2926602303855053,2,0
60,63265.4045768695,111,1,46.90301570082123,15,0,0,0.23504495761068875,4,0
18,62254.57960688176,23,4,120.03343496677053,61,1,0,0.09131394247516217,0,0
53,42774.781529801214,6,1,46.99103401482135,106,0,0,0.061645065876357236,4,0
44,47091.99931560297,70,1,27.583743848013853,149,0,1,0.009012616184369947,0,0
36,15000.0,37,4,148.80016635314567,90,1,0,0.18850192642271626,4,0
62,43138.58490582273,2,3,213.16420135093412,129,0,1,0.11556513139991947,4,0
62,68659.3026434487,55,3,65.44796914339226,44,0,0,0.06319540004552716,3,0
34,42322.70067239127,67,4,68.32137115183772,81,0,0,0.1445591424102784,3,0
18,33612.34497838952,77,2,99.94645935862602,164,1,0,0.22322290465791114,3,0
24,70643.37628519116,33,3,63.67802767172918,128,0,1,0.2543059772019938,4,0
23,33282.797131424406,118,0,0.0,74,0,0,0.1930673331503773,0,0
69,73190.90321324553,64,1,48.35462084203321,142,1,1,0.03633990330910151,3,0
49,93318.68743095356,10,3,78.54701594332074,153,0,1,0.1532801121401142,4,0
53,48359.34079687617,90,1,40.88391801978326,48,0,0,0.017136227449033325,3,0
30,68656.6732957949,47,2,83.90093992711567,112,0,0,0.23998538093641889,1,0
62,24965.993324358307,75,2,95.69333134908564,98,1,0,0.2680371899119009,1,0
55,24305.87867411315,81,2,79.80738330558272,17,1,1,0.06463120565349924,2,0
57,38049.08792993684,89,1,30.590047661798977,101,1,1,0.2028939800747427,3,0
42,62336.298429104136,21,3,142.81553221996936,145,1,0,0.1547281528846787,4,1
54,50026.160856130926,42,0,0.0,141,0,0,0.15387953333593277,4,0
46,47203.97324290191,116,0,0.0,87,1,1,0.25499905591436434,1,0
37,30637.46398577753,86,1,56.63803846741999,162,1,0,0.07763770807370196,3,0
48,48089.751097633416,5,3,129.6926743200251,22,1,0,0.18042430986878966,4,0
34,40345.82268738699,64,5,292.66741372921956,127,1,0,0.14537214958771352,1,0
67,36162.56362615216,93,1,33.9425153337927,67,0,0,0.22688775375874218,1,0
55,34889.57561771529,61,2,53.578622425762404,116,1,0,0.07436255520577703,2,0
56,52879.088269719214,89,2,50.95165162133938,62,0,1,0.23410546472951752,3,0
55,39195.09172127235,75,1,65.58519003416401,16,0,1,0.06676814570439098,1,0
41,49902.23878294875,98,3,83.69115749500548,177,1,1,0.2541820365605187,1,0
67,23464.79304345244,60,1,42.124515436038024,94,0,1,0.023806474231586248,4,0
28,57547.078113686846,115,4,131.1562874230456,39,0,0,0.18100500708600617,0,0
47,53610.70010564643,54,2,82.77952403352218,101,1,0,0.18187414039506355,4,0
21,46529.4611551358,80,2,44.289347717328326,59,1,0,0.18672626755805752,1,1
33,52422.75437802901,38,3,100.69281871669389,147,0,0,0.23088488929764717,3,0
47,64012.524212860255,95,6,30.0,64,1,0,0.09682534652662232,2,0
43,28267.849613758965,72,3,175.21609430342974,31,0,1,0.07838247461696993,2,0
66,51000.43725340233,15,1,22.78960616403074,124,1,0,0.01559576441803655,1,0
49,30422.90759391424,36,2,96.36262549308245,103,1,0,0.004645235937841851,0,0
39,51314.12466697421,71,2,24.256085580992163,174,0,0,0.20815599710599578,1,0
40,46117.18958042075,1,2,29.370068206292792,80,0,0,0.03853260354229444,2,0
49,49626.32569898864,111,0,0.0,59,0,1,0.2467528209552548,1,0
59,62726.1954454244,8,3,33.27316746560081,106,1,0,0.05204396383149087,3,0
32,62277.647430179764,13,1,30.363405868235283,143,1,2,0.020066980302085036,1,0
48,66300.63607220196,105,1,34.67193518665671,161,0,0,0.2761073366166547,3,0
47,44054.33291022263,24,1,73.30179996376611,53,0,0,0.11042445284453625,0,0
18,60547.56059705161,101,3,113.01006416547258,17,0,0,0.07297978900691106,4,0
65,57599.57423811816,41,2,16.424754013340667,31,0,2,0.12062147138368742,3,0
47,44431.86181153914,114,2,66.97874914039099,82,1,0,0.05465552543724132,1,0
30,51758.04186327806,36,3,222.36281023444917,76,1,0,0.24707647778402628,3,0
50,48017.20627752865,54,1,91.28227521353722,137,0,0,0.25104356830368935,3,0
53,70923.2941810015,106,3,159.9438634360897,44,1,0,0.05069227692209938,0,0
65,62153.24563534479,33,2,33.26323117358055,171,0,0,0.06410568902369507,0,0
19,44962.01823935527,33,0,0.0,111,0,1,0.08644440408451431,3,0
39,43918.35819357804,119,4,20.0,119,0,1,0.17895084621949672,0,0
27,64364.22888029329,18,1,32.27308528549414,168,0,0,0.21079648020781905,0,0
47,70099.5398405422,73,1,27.455600466336676,168,0,0,0.2607184984419884,2,0
44,54733.02609453122,46,0,0.0,117,0,1,0.2950316872359874,2,0
42,59878.58404326935,109,0,0.0,52,1,0,0.03341024656957457,3,0
69,69546.97227207378,64,5,219.47262139562758,105,0,0,0.03147259469135237,2,0
45,47378.2140214853,43,2,61.830569431095924,117,1,1,0.27099040404809266,4,0
39,51252.059458205804,41,0,0.0,48,1,0,0.2733201132394122,1,0
21,57300.924690700194,92,0,0.0,151,1,1,0.15525808115189094,2,0
33,43565.02489888836,13,3,135.79998240343153,95,1,0,0.2941187435591212,3,0
64,75485.67480027892,93,4,60.110422123605375,145,1,2,0.21658765147105924,0,0
41,43429.96032942441,12,1,51.68912511979272,101,0,0,0.26992960902216256,1,0
65,50919.29461300793,79,1,16.686717638632906,92,1,0,0.20829485208097967,1,0
45,78745.64137752408,44,3,64.02745401863773,99,1,1,0.2835008968918756,2,0
46,22073.36464718763,29,3,57.65996480706862,178,0,2,0.11553227921293857,1,0
40,53239.37704394869,32,2,10.0,19,1,0,0.05017758100814015,4,0
46,40091.50937575188,99,2,124.47814005869729,172,1,1,0.24854930223376026,1,0
21,50002.53974566287,105,4,102.15550274041763,126,1,1,0.10020898697522948,0,0
20,31911.800249312302,56,1,44.76926516142639,149,0,0,0.21897642002038095,4,0
42,44436.822242162576,1,2,98.60193435485434,72,0,0,0.04402604659298019,1,0
49,50371.6576265808,90,1,29.51953480590447,34,0,0,0.10187361173474185,3,0
46,53574.80090804927,14,1,5.684270944401874,18,1,0,0.022931898978890107,0,0
40,63434.66927319816,65,3,132.57385083341623,166,1,0,0.19214244862892754,0,0
33,15142.40709823351,105,3,117.56663921522696,123,1,0,0.09785814947771533,0,0
54,48111.958953860114,13,2,113.8262180034579,119,1,0,0.17601422511345133,4,0
49,47379.62091306977,41,1,30.482444978759204,78,1,0,0.06888086113013571,1,1
20,49035.82524394296,53,3,111.33910996702437,116,0,0,0.1888061560560003,0,0
41,50484.133774300004,21,0,0.0,72,0,0,0.2684791007006374,0,0
54,37548.2290994348,46,2,138.68879149360728,53,1,0,0.22496428480190256,0,1
58,26795.049980825377,44,1,61.29913970362892,144,1,0,0.20936720803586825,4,0
32,53256.59158381595,111,1,43.48449826485385,174,1,0,0.03700852243914952,2,0
66,35086.22505780695,8,4,213.19794525047422,44,1,0,0.07746540213730588,4,0
51,56041.11980787818,100,2,35.586857073870775,35,0,0,0.14527790521421902,0,0
40,35941.97672939954,100,1,36.84129699569077,16,0,0,0.1271023269764178,0,0
50,60390.829745223884,38,1,64.6568613063251,163,1,1,0.05445346105156924,1,0
63,49183.16380695793,99,1,47.71164226721111,28,0,0,0.1832111578502377,1,0
29,50224.36940089099,73,3,101.76176880124048,33,1,0,0.2657448406900128,4,0
25,46304.827267736015,113,0,0.0,7,1,2,0.24137872687403916,2,0
40,43899.6669528675,53,2,127.8454904178038,125,0,1,0.12421019330537963,0,0
22,46505.24991605103,32,2,110.57561701024387,57,0,1,0.20616482694987417,0,0
61,67724.75484569721,79,3,55.82304087671183,39,1,0,0.09607415602604555,1,0
68,26984.408481926366,52,2,67.22036155377795,154,0,0,0.10181694561390722,3,0
49,40277.95492839662,52,1,106.84661590215826,100,0,0,0.262955661240002,0,1
68,65849.9078502061,24,3,156.32436058701583,162,0,1,0.08195308074702602,3,0
21,62296.59965437821,49,4,44.25700854100742,136,0,0,0.08148062514662761,4,0
50,70152.95556465935,58,0,0.0,142,1,0,0.15668060455432484,2,0
41,49111.36521158535,93,1,5.0,78,1,0,0.14457096540274267,1,1
32,30225.63296371194,104,1,32.159667055265714,37,1,0,0.18840501370420837,2,0
34,33382.37319292361,114,3,119.02985226488357,35,1,1,0.2461930970405585,2,1
46,45519.332883348376,28,7,507.7308313752078,38,1,0,0.10806494047303193,4,0
51,61410.450330202395,6,1,84.48547992940414,88,1,1,0.1785313120111151,3,0
26,46179.82216618472,39,1,5.302981430641466,4,0,0,0.1444689902527862,2,0
49,45024.77711762363,3,2,88.75321208252348,138,1,0,0.07279366009513628,3,0
66,55954.02514464078,112,3,97.22107348157755,35,0,1,0.1833079765064338,1,0
18,50415.82198637975,63,0,0.0,0,1,0,0.21449125479007078,4,1
63,43391.17837367606,81,4,206.34733380450098,106,1,0,0.04337122663929372,3,0
49,34977.30578950943,86,3,170.2132624733874,2,1,0,0.10376605468650756,3,1
35,64204.296503591235,18,1,47.992801202028744,146,0,0,0.21611473290423375,3,0
56,65717.19839480527,110,2,96.29829872361466,95,0,2,0.29977328446057216,2,0
